Geschäftstyp,Bewilligungsnummer,Richtung,Bewilligungsdatum,Bestimmungsland,Catch-All,AG (GKV),MTCR (GKV),NSGI (GKV),NSGII (GKV),WA (GKV),ML (GKV),Anhang 5.1,Anhang 5.2,Anhang 5.3,ChKV,Wert
DUAL_USE,46636,EXPORT,03/09/2000,Australien,,,,,,,,,,,,40
DUAL_USE,46635,EXPORT,03/09/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,191
DUAL_USE,46635,EXPORT,03/09/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,9
DUAL_USE,46630,EXPORT,03/09/2000,Thailand,,,,,,,ML11,,,,,9000
DUAL_USE,46632,EXPORT,03/09/2000,Argentinien,,1C350.20,,,,,,,,,,30
DUAL_USE,46631,EXPORT,03/09/2000,Deutschland,,,,,,(7B003),,,,,,3280000
DUAL_USE,46633,EXPORT,03/09/2000,Argentinien,,1C350.48,,,,,,,,,,20
DUAL_USE,46639,EXPORT,03/10/2000,Oman,,,,,,,ML01.a,,,,,30000
DUAL_USE,46638,EXPORT,03/10/2000,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,8895
DUAL_USE,46637,EXPORT,03/10/2000,Spanien,,,,,,,,,,,,980
DUAL_USE,46643,EXPORT,03/14/2000,Frankreich,,1C350.40,,,,,,,,,,551
DUAL_USE,46641,EXPORT,03/14/2000,Israel,,,,,,,ML08.a19,,,,,889
DUAL_USE,46642,EXPORT,03/14/2000,Singapur,,,,,,5A002.a1a,,,,,,17557
DUAL_USE,46645,EXPORT,03/14/2000,Israel,,,,,,3A002.g1,,,,,,46000
DUAL_USE,46644,EXPORT,03/14/2000,Irak,,,,,,,,,,,,6183
DUAL_USE,46644,EXPORT,03/14/2000,Irak,,,,,,,,,,,,22200
DUAL_USE,46640,EXPORT,03/14/2000,"Slowakei, Slowakische Republik",,,,,2B201.b1,,,,,,,360848
DUAL_USE,46649,EXPORT,03/15/2000,China,,,,,(2B001.b2),,,,,,,1117800
DUAL_USE,46648,EXPORT,03/15/2000,Deutschland,,,,,,5A002.a1a,,,,,,8600
DUAL_USE,46646,EXPORT,03/15/2000,Russische Föderation,,,,,,,,,,,,310000
DUAL_USE,46646,EXPORT,03/15/2000,Russische Föderation,,,,,,5A002.a1,,,,,,310000
DUAL_USE,46646,EXPORT,03/15/2000,Russische Föderation,,,,,,5A002.a1,,,,,,310000
DUAL_USE,46647,EXPORT,03/15/2000,Island,,1C350.24,,,,,,,,,,138
DUAL_USE,46652,EXPORT,03/16/2000,Kanada,,,,,,,,,,,,320
DUAL_USE,46651,EXPORT,03/16/2000,Oman,,,,,,,ML11,,,,,135300
DUAL_USE,46650,EXPORT,03/16/2000,Frankreich,,1C350.45,,,,,,,,,,1650
DUAL_USE,46653,EXPORT,03/17/2000,Israel,,,,,,,ML18.a,,,,,631960
DUAL_USE,46655,EXPORT,03/17/2000,Rumänien,,,,,,5D002.b,,,,,,100
DUAL_USE,46654,EXPORT,03/17/2000,Türkei,,,,,,,ML01.a,,,,,10000
DUAL_USE,46656,EXPORT,03/20/2000,Singapur,,,,,,5A002.a1a,,,,,,14530
DUAL_USE,46658,EXPORT,03/21/2000,Frankreich,,,,,,,,,,,,6000
DUAL_USE,46659,EXPORT,03/21/2000,Deutschland,,,,,,,,,,,,15630
DUAL_USE,46657,EXPORT,03/21/2000,Australien,,,,,,,,,,,,23800
DUAL_USE,46660,EXPORT,03/21/2000,"Taiwan, Provinz von China",,,,,,6A002.c1,,,,,,9446
DUAL_USE,46661,EXPORT,03/21/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46661,EXPORT,03/21/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46661,EXPORT,03/21/2000,Irak,,,,,,,,,,,,132000
DUAL_USE,46661,EXPORT,03/21/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46666,EXPORT,03/22/2000,China,,,,,(2B001.b2),,,,,,,324144
DUAL_USE,46662,EXPORT,03/22/2000,Russische Föderation,,,,,,5D002.a,,,,,,9600
DUAL_USE,46663,EXPORT,03/22/2000,Venezuela,,,,,,,ML01.a,,,,,35000
DUAL_USE,46665,EXPORT,03/22/2000,Irak,,,,,,,,,,,,2860343
DUAL_USE,46665,EXPORT,03/22/2000,Irak,,,,,,,,,,,,747005
DUAL_USE,46665,EXPORT,03/22/2000,Irak,,,,,,,,,,,,474228
DUAL_USE,46665,EXPORT,03/22/2000,Irak,,,,,,,,,,,,3796279
DUAL_USE,46664,EXPORT,03/22/2000,Vatikanstadt,,,,,,,ML13.d,,,,,10248
DUAL_USE,46668,EXPORT,03/23/2000,Katar,,,,,,,,,,,,7840
DUAL_USE,46667,EXPORT,03/23/2000,Nigeria,,,,,,5A002.a1a,,,,,,60660
DUAL_USE,46669,EXPORT,03/23/2000,China,,,,,,,,,,,,7400
DUAL_USE,46670,EXPORT,03/24/2000,China,,,,,,,,,,,,14875
DUAL_USE,46670,EXPORT,03/24/2000,China,,,,,,,,,,,,995
DUAL_USE,46671,EXPORT,03/24/2000,Hong Kong,,,,,,6A002.c1,,,,,,15204
DUAL_USE,46672,EXPORT,03/24/2000,Peru,,,,,,5A002.a1a,,,,,,19800
DUAL_USE,46672,EXPORT,03/24/2000,Peru,,,,,,5A002.a1a,,,,,,128800
DUAL_USE,46673,EXPORT,03/27/2000,China,,,,,(2B001.b2),,,,,,,244107
DUAL_USE,46678,EXPORT,03/27/2000,Peru,,,,,,5A002.a1a,,,,,,38000
DUAL_USE,46675,EXPORT,03/27/2000,Honduras,,,,,,,,,,,,500
DUAL_USE,46674,EXPORT,03/27/2000,China,,,,,(2B001.b2),,,,,,,273987
DUAL_USE,46677,EXPORT,03/27/2000,Frankreich,,1C350.45,,,,,,,,,,470
DUAL_USE,46676,EXPORT,03/27/2000,Belgien,,,,,,,,,,,,13200
DUAL_USE,46676,EXPORT,03/27/2000,Belgien,,,,,,,,,,,,15600
DUAL_USE,46676,EXPORT,03/27/2000,Belgien,,,,,,,,,,,,900
DUAL_USE,46676,EXPORT,03/27/2000,Belgien,,,,,,,,,,,,1980
DUAL_USE,46680,EXPORT,03/28/2000,Irak,,,,,,,,,,,,88200
DUAL_USE,46679,EXPORT,03/28/2000,Deutschland,,,,,,,,,,,,3000
DUAL_USE,46681,EXPORT,03/29/2000,Angola,,,,,,,ML11,,,,,337387
DUAL_USE,46685,EXPORT,03/29/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,160
DUAL_USE,46685,EXPORT,03/29/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,107
DUAL_USE,46685,EXPORT,03/29/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,16
DUAL_USE,46682,EXPORT,03/29/2000,Angola,,,,,,,ML11,,,,,231509
DUAL_USE,46684,EXPORT,03/29/2000,Malaysia,,,,,,3A002.g1,,,,,,40560
DUAL_USE,46683,EXPORT,03/29/2000,Hong Kong,,,,,,,,,,,,13
DUAL_USE,46689,EXPORT,03/31/2000,Belgien,,,,,,,,,,,,10200
DUAL_USE,46686,EXPORT,03/31/2000,Irak,,,,,,,,,,,,47305
DUAL_USE,46686,EXPORT,03/31/2000,Irak,,,,,,,,,,,,129659
DUAL_USE,46686,EXPORT,03/31/2000,Irak,,,,,,,,,,,,40017
DUAL_USE,46687,EXPORT,03/31/2000,Irak,,,,,,,,,,,,260961
DUAL_USE,46688,EXPORT,03/31/2000,Thailand,,,,,,6A002.c1,,,,,,2160
DUAL_USE,46688,EXPORT,03/31/2000,Thailand,,,,,,6A002.c1,,,,,,2043
DUAL_USE,46688,EXPORT,03/31/2000,Thailand,,,,,,6A002.c1,,,,,,1920
DUAL_USE,46692,EXPORT,04/03/2000,Namibia,,,,,,,ML03,,,,,560
DUAL_USE,46692,EXPORT,04/03/2000,Namibia,,,,,,,ML03,,,,,20160
DUAL_USE,46692,EXPORT,04/03/2000,Namibia,,,,,,,ML03,,,,,691
DUAL_USE,46692,EXPORT,04/03/2000,Namibia,,,,,,,ML03,,,,,19040
DUAL_USE,46692,EXPORT,04/03/2000,Namibia,,,,,,,ML03,,,,,23520
DUAL_USE,46691,EXPORT,04/03/2000,"Taiwan, Provinz von China",,,,,,SL6A002.c1,,,,,,4723
DUAL_USE,46693,EXPORT,04/03/2000,Deutschland,,,,,,,,,,,,16170
DUAL_USE,46690,EXPORT,04/03/2000,Estland,,,,,,,ML01.c,,,,,595
DUAL_USE,46690,EXPORT,04/03/2000,Estland,,,,,,,,,,,,1050
DUAL_USE,46695,EXPORT,04/04/2000,Madagaskar,,,,,,,,,,,,775
DUAL_USE,46697,EXPORT,04/04/2000,China,,,,,,,ML01.a,,,,,50000
DUAL_USE,46696,EXPORT,04/04/2000,Madagaskar,,,,,,,,,,,,775
DUAL_USE,46698,EXPORT,04/04/2000,Belgien,,,,,,,,,,,,6000
DUAL_USE,46699,EXPORT,04/05/2000,"Taiwan, Provinz von China",,,,,,3B001.e,,,,,,5163600
DUAL_USE,46702,EXPORT,04/06/2000,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,22692
DUAL_USE,46702,EXPORT,04/06/2000,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,7793
DUAL_USE,46701,EXPORT,04/06/2000,Brasilien,,,,,,,,,5.2,,,75880
DUAL_USE,46700,EXPORT,04/06/2000,Türkei,,,1C111.a2d,,,,,,,,,60000
DUAL_USE,46703,EXPORT,04/06/2000,Italien,,,,,,,,,,,,5376
DUAL_USE,46704,EXPORT,04/07/2000,Belgien,,,,,,,ML10.g,,,,,202102
DUAL_USE,46706,EXPORT,04/10/2000,"Taiwan, Provinz von China",,,,,,(7B003),,,,,,1872000
DUAL_USE,46714,EXPORT,04/10/2000,Türkei,,,,,,,ML01.a,,,,,16000
DUAL_USE,46714,EXPORT,04/10/2000,Türkei,,,,,,,ML01.a,,,,,20000
DUAL_USE,46709,EXPORT,04/10/2000,Südafrika,,,,,,,,,,,,243
DUAL_USE,46710,EXPORT,04/10/2000,Finnland,,,,,,,,,,,,1280
DUAL_USE,46708,EXPORT,04/10/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,202
DUAL_USE,46713,EXPORT,04/10/2000,Frankreich,,,,,,,,,,,,8800
DUAL_USE,46707,EXPORT,04/10/2000,Chile,,1C350.48,,,,,,,,,,157
DUAL_USE,46711,EXPORT,04/10/2000,Frankreich,,,,,,,,,,,,8800
DUAL_USE,46712,EXPORT,04/10/2000,Katar,,,,,,,ML01.a,,,,,23000
DUAL_USE,46715,EXPORT,04/11/2000,Irak,,,,,,,,,,,,14553300
DUAL_USE,46715,EXPORT,04/11/2000,Irak,,,,,,,,,,,,8507000
DUAL_USE,46719,EXPORT,04/11/2000,Argentinien,,,,,,,,,,,,2289
DUAL_USE,46716,EXPORT,04/11/2000,Irak,,,,,,,,,,,,889732
DUAL_USE,46716,EXPORT,04/11/2000,Irak,,,,,,,,,,,,12600
DUAL_USE,46716,EXPORT,04/11/2000,Irak,,,,,,,,,,,,2094
DUAL_USE,46716,EXPORT,04/11/2000,Irak,,,,,,,,,,,,740907
DUAL_USE,46716,EXPORT,04/11/2000,Irak,,,,,,,,,,,,64791
DUAL_USE,46720,EXPORT,04/11/2000,Philippinen,,,,,,,,,,,,140
DUAL_USE,46718,EXPORT,04/11/2000,Sudan,,,,,,,,,,,,1950
DUAL_USE,46721,EXPORT,04/11/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,64
DUAL_USE,46722,EXPORT,04/12/2000,Indien,,,,,,,ML08.e11,,,,,54
DUAL_USE,46724,EXPORT,04/12/2000,Frankreich,,,,,,,,,,,,8000
DUAL_USE,46723,EXPORT,04/12/2000,Senegal,,,,,,,ML01.a,,,,,6700
DUAL_USE,46725,EXPORT,04/13/2000,Irak,,,,,,,,,,,,584
DUAL_USE,46725,EXPORT,04/13/2000,Irak,,,,,,,,,,,,287
DUAL_USE,46726,EXPORT,04/14/2000,Südafrika,,,1C111.a2d,,,,,,,,,49700
DUAL_USE,46727,EXPORT,04/14/2000,Schweden,,,,,,,,,,,,17
DUAL_USE,46728,EXPORT,04/14/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,48
DUAL_USE,46730,EXPORT,04/17/2000,Vereinigte Arabische Emirate,,,,,,,ML10.b,,,,,999227
DUAL_USE,46729,EXPORT,04/17/2000,Irak,,,,,,,,,,,,4976159
DUAL_USE,46729,EXPORT,04/17/2000,Irak,,,,,,,,,,,,7135841
DUAL_USE,46731,EXPORT,04/17/2000,Vereinigte Staaten,,,,,,,,,,,,91
DUAL_USE,46732,EXPORT,04/17/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,32
DUAL_USE,46732,EXPORT,04/17/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,48
DUAL_USE,46735,EXPORT,04/18/2000,Kroatien (Hrvatska),,,,,,,,,,,,169000
DUAL_USE,46737,EXPORT,04/18/2000,Brasilien,,1C350.24,,,,,,,,,,1800
DUAL_USE,46734,EXPORT,04/18/2000,Kroatien (Hrvatska),,,,,,,,,,,,38000
DUAL_USE,46736,EXPORT,04/18/2000,Kanada,,,,,1B231.b2,,,,,,,15000
DUAL_USE,46733,EXPORT,04/18/2000,Irak,,,,,,,,,,,,141414
DUAL_USE,46733,EXPORT,04/18/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46738,EXPORT,04/19/2000,Katar,,,,,,,ML01.a,,,,,35000
DUAL_USE,46741,EXPORT,04/19/2000,Irak,,,,,,,,,,,,761250
DUAL_USE,46739,EXPORT,04/19/2000,Jemen,,,,,,5A002.a1,,,,,,10576
DUAL_USE,46740,EXPORT,04/19/2000,Belgien,,,,,,,ML07.f,,,,,12000
DUAL_USE,46740,EXPORT,04/19/2000,Belgien,,,,,,,ML07.f,,,,,12000
DUAL_USE,46742,EXPORT,04/20/2000,Irak,,,,,,,,,,,,6002240
DUAL_USE,46743,EXPORT,04/20/2000,Schweden,,,,,,,,,,,,35
DUAL_USE,46744,EXPORT,04/20/2000,Großbritannien (Vereinigtes Königreich),,,,,,(7B003),,,,,,655000
DUAL_USE,46745,EXPORT,04/20/2000,Ägypten,,,,,,VL4A003.b,,,,,,1500000
DUAL_USE,46746,EXPORT,04/26/2000,Barbados,,,,,,,ML01.a,,,,,2975
DUAL_USE,46747,EXPORT,04/26/2000,Barbados,,,,,,,,,,,,5250
DUAL_USE,46748,EXPORT,04/26/2000,China,,,,,,SL6A002.c1,,,,,,5500
DUAL_USE,46748,EXPORT,04/26/2000,China,,,,,,SL6A002.c1,,,,,,6500
DUAL_USE,46749,EXPORT,04/26/2000,Schweden,,,,,,,,,,,,230000
DUAL_USE,46754,EXPORT,04/27/2000,China,,,,,(2B001.a),,,,,,,317850
DUAL_USE,46751,EXPORT,04/27/2000,Brasilien,,,,,,,,,,,3B14,316454
DUAL_USE,46755,EXPORT,04/27/2000,China,,,,,(2B001.b1),,,,,,,311330
DUAL_USE,46753,EXPORT,04/27/2000,China,,,,,(2B001.a),,,,,,,201680
DUAL_USE,46750,EXPORT,04/27/2000,Brasilien,,,,,,,,,,,3B14,316454
DUAL_USE,46752,EXPORT,04/27/2000,Türkei,,,,,(2B001.a),,,,,,,155000
DUAL_USE,46757,EXPORT,05/01/2000,Schweden,,,,,,,,,,,,9
DUAL_USE,46756,EXPORT,05/01/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,32
DUAL_USE,46761,EXPORT,05/01/2000,Frankreich,,,,,,,,,,,,6900
DUAL_USE,46760,EXPORT,05/01/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,43616
DUAL_USE,46758,EXPORT,05/01/2000,"Taiwan, Provinz von China",,,,,,3B001.e,,,,,,2500000
DUAL_USE,A/46759,EXPORT,05/01/2000,Israel,,,,,(2B001.a),,,,,,,123000
DUAL_USE,46762,EXPORT,05/02/2000,"Korea, Republik",,,,,(2B001.b2),,,,,,,314616
DUAL_USE,46763,EXPORT,05/02/2000,Frankreich,,,,,,,,,,,,1000
DUAL_USE,46765,EXPORT,05/02/2000,Irak,,,,,,,,,,,,1043
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46766,EXPORT,05/02/2000,Irak,,,,,,,,,,,,0
DUAL_USE,46764,EXPORT,05/02/2000,Irak,,,,,,,,,,,,333360
DUAL_USE,46771,EXPORT,05/04/2000,Schweden,,,,,,,,,,,,9
DUAL_USE,46772,EXPORT,05/04/2000,Malaysia,,,,,,,,,,,,6570
DUAL_USE,46770,EXPORT,05/04/2000,Barbados,,,,,,,,,,,,645
DUAL_USE,46770,EXPORT,05/04/2000,Barbados,,,,,,,,,,,,50
DUAL_USE,46773,EXPORT,05/04/2000,Frankreich,,,,,,,,,,,,225000
DUAL_USE,46767,EXPORT,05/04/2000,Irak,,,,,,,,,,,,127300
DUAL_USE,46767,EXPORT,05/04/2000,Irak,,,,,,,,,,,,552800
DUAL_USE,46767,EXPORT,05/04/2000,Irak,,,,,,,,,,,,1420000
DUAL_USE,46769,EXPORT,05/04/2000,China,,,,,(2B001.b2),,,,,,,747750
DUAL_USE,46768,EXPORT,05/04/2000,China,,,,,(2B001.b2),,,,,,,719250
DUAL_USE,46775,EXPORT,05/05/2000,Spanien,,,,,,,,,,,,65000
DUAL_USE,46774,EXPORT,05/05/2000,Chile,,,,,,5A002.a1a,,,,,,211740
DUAL_USE,46780,EXPORT,05/08/2000,Irak,,,,,,,,,,,,251774
DUAL_USE,46776,EXPORT,05/08/2000,Frankreich,,,,,,,,,,,,234
DUAL_USE,46781,EXPORT,05/08/2000,"Taiwan, Provinz von China",,,,,,3B001.e,,,,,,2940000
DUAL_USE,46778,EXPORT,05/08/2000,Saudi-Arabien,,,,,,,ML01.a,,,,,0
DUAL_USE,46778,EXPORT,05/08/2000,Saudi-Arabien,,,,,,,ML01.a,,,,,80000
DUAL_USE,46783,EXPORT,05/08/2000,Belgien,,,,,(2B001.a),,,,,,,272310
DUAL_USE,46777,EXPORT,05/08/2000,Russische Föderation,,,,,(2B001.b2),,,,,,,429606
DUAL_USE,46779,EXPORT,05/08/2000,Russische Föderation,,,,,,3B001.c1a,,,,,,27493
DUAL_USE,46782,EXPORT,05/08/2000,Russische Föderation,,,,,(2B001.b2),,,,,,,787810
DUAL_USE,46784,EXPORT,05/09/2000,Irak,,,,,,,,,,,,142960
DUAL_USE,46790,EXPORT,05/11/2000,Dänemark,,,,,,,,,,,,813
DUAL_USE,46785,EXPORT,05/11/2000,Vereinigte Staaten,,,,,,,,,,,,150000
DUAL_USE,46786,EXPORT,05/11/2000,Polen,,,,,,,,,,,,265000
DUAL_USE,46789,EXPORT,05/11/2000,Spanien,,,,,,,,,,,,36000
DUAL_USE,46787,EXPORT,05/11/2000,Bosnien und Herzegowina,,,,,,,,,,,,110000
DUAL_USE,46788,EXPORT,05/11/2000,Österreich,,,,,,,,,,,,5600
DUAL_USE,46791,EXPORT,05/11/2000,Deutschland,,,,,,,,,,,,15470
DUAL_USE,46799,EXPORT,05/12/2000,Australien,,,,,,,,,,,,26
DUAL_USE,46799,EXPORT,05/12/2000,Australien,,,,,,,,,,,,26
DUAL_USE,46795,EXPORT,05/12/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,123
DUAL_USE,46795,EXPORT,05/12/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,22
DUAL_USE,46796,EXPORT,05/12/2000,Kanada,,,,,,,,,,,,24
DUAL_USE,46794,EXPORT,05/12/2000,Schweden,,,,,1C235,,,,,,,14250
DUAL_USE,46794,EXPORT,05/12/2000,Schweden,,,,,1B231.b2,,,,,,,1750
DUAL_USE,46798,EXPORT,05/12/2000,Finnland,,,,,,,,,,,,34
DUAL_USE,46793,EXPORT,05/12/2000,Spanien,,,,,,,,,,,,8800
DUAL_USE,46792,EXPORT,05/12/2000,"Taiwan, Provinz von China",,,,,,,ML07.f,,,,,12000
DUAL_USE,46797,EXPORT,05/12/2000,Vereinigte Staaten,,,,,,,,,,,,16
DUAL_USE,46797,EXPORT,05/12/2000,Vereinigte Staaten,,,,,,,,,,,,81
DUAL_USE,46797,EXPORT,05/12/2000,Vereinigte Staaten,,,,,,,,,,,,71
DUAL_USE,46800,EXPORT,05/12/2000,Schweden,,,,,,,,,,,,62
DUAL_USE,46802,EXPORT,05/15/2000,Japan,,,,,,(7B003),,,,,,480000
DUAL_USE,46801,EXPORT,05/15/2000,Argentinien,,,,,,,,,,,,64
DUAL_USE,46810,EXPORT,05/16/2000,Frankreich,,,,,,(7B003),,,,,,415550
DUAL_USE,46808,EXPORT,05/16/2000,Frankreich,,,,,,(7B003),,,,,,415550
DUAL_USE,46804,EXPORT,05/16/2000,Türkei,,,,,,,,,,,,6830
DUAL_USE,46806,EXPORT,05/16/2000,Malaysia,,,,,,5D002.b,,,,,,100
DUAL_USE,46807,EXPORT,05/16/2000,Frankreich,,,,,,(7B003),,,,,,415550
DUAL_USE,46809,EXPORT,05/16/2000,Frankreich,,,,,,(7B003),,,,,,415550
DUAL_USE,46805,EXPORT,05/16/2000,Deutschland,,,,,,,,,,,,1400
DUAL_USE,46803,EXPORT,05/16/2000,Israel,,2B352.b,,,,,,,,,,722456
DUAL_USE,46803,EXPORT,05/16/2000,Israel,,2B352.b,,,,,,,,,,277557
DUAL_USE,46818,EXPORT,05/17/2000,Tschechische Republik,,,,,,,ML01.a,,,,,400
DUAL_USE,46811,EXPORT,05/17/2000,Indonesien,,,1C111.a2d,,,,,,,,,103480
DUAL_USE,46817,EXPORT,05/17/2000,Brasilien,,,,,,,,,,,,809
DUAL_USE,46816,EXPORT,05/17/2000,Spanien,,,,,,,ML01.a,,,,,3800
DUAL_USE,46816,EXPORT,05/17/2000,Spanien,,,,,,,ML01.a,,,,,3800
DUAL_USE,46814,EXPORT,05/17/2000,Deutschland,,,,,,,ML01.a,,,,,883
DUAL_USE,46814,EXPORT,05/17/2000,Deutschland,,,,,,,ML01.a,,,,,330
DUAL_USE,46812,EXPORT,05/17/2000,Irak,,,,,,,,,,,,917363
DUAL_USE,46815,EXPORT,05/17/2000,Spanien,,,,,,,ML01.a,,,,,5500
DUAL_USE,46813,EXPORT,05/17/2000,Namibia,,,,,,,ML03,,,,,37
DUAL_USE,46813,EXPORT,05/17/2000,Namibia,,,,,,,ML03,,,,,62
DUAL_USE,46813,EXPORT,05/17/2000,Namibia,,,,,,,ML03,,,,,64
DUAL_USE,46813,EXPORT,05/17/2000,Namibia,,,,,,,ML03,,,,,32
DUAL_USE,46820,EXPORT,05/18/2000,Deutschland,,,,,,,,,,,,1000
DUAL_USE,46819,EXPORT,05/18/2000,Deutschland,,,,,,,,,,,,150
DUAL_USE,46822,EXPORT,05/18/2000,Frankreich,,,,,,,ML01.a,,,,,1000
DUAL_USE,46822,EXPORT,05/18/2000,Frankreich,,,,,,,ML01.a,,,,,1000
DUAL_USE,46823,EXPORT,05/18/2000,Griechenland,,,,,,,,,,,,1028000
DUAL_USE,46821,EXPORT,05/18/2000,Deutschland,,,,,,,,,,,,5000
DUAL_USE,46824,EXPORT,05/22/2000,Irak,,,,,,,,,,,,603313
DUAL_USE,46824,EXPORT,05/22/2000,Irak,,,,,,,,,,,,25700
DUAL_USE,46831,EXPORT,05/23/2000,Vereinigte Staaten,,,,,1B231.b2,,,,,,,2160
DUAL_USE,46831,EXPORT,05/23/2000,Vereinigte Staaten,,,,,1B231.b2,,,,,,,750
DUAL_USE,46833,EXPORT,05/23/2000,Frankreich,,,,,,,,,,,,500
DUAL_USE,46827,EXPORT,05/23/2000,China,,,,,,6A002.c1,,,,,,554080
DUAL_USE,46827,EXPORT,05/23/2000,China,,,,,,6A002.c1,,,,,,62334
DUAL_USE,46827,EXPORT,05/23/2000,China,,,,,,6A002.c1,,,,,,31684
DUAL_USE,46826,EXPORT,05/23/2000,Usbekistan,,,,,,5A002.a1,,,,,,6800
DUAL_USE,46829,EXPORT,05/23/2000,Ägypten,,,,,,5A002.a1a,,,,,,29119
DUAL_USE,46835,EXPORT,05/23/2000,Frankreich,,,,,,,,,,,,12000
DUAL_USE,46828,EXPORT,05/23/2000,Belgien,,,,,,,ML11,,,,,18000
DUAL_USE,46828,EXPORT,05/23/2000,Belgien,,,,,,,ML11,,,,,10400
DUAL_USE,46836,EXPORT,05/23/2000,Ecuador,,1C350.24,,,,,,,,,,2533
DUAL_USE,46830,EXPORT,05/23/2000,Türkei,,,,,,,,,,,,8750
DUAL_USE,46830,EXPORT,05/23/2000,Türkei,,,,,,,ML01.a,,,,,9750
DUAL_USE,46825,EXPORT,05/23/2000,Deutschland,,1C350.43,,,,,,,,,,324
DUAL_USE,46832,EXPORT,05/23/2000,Slowenien,,,,,,5D002.c1,,,,,,79
DUAL_USE,46834,EXPORT,05/23/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,410
DUAL_USE,46842,EXPORT,05/24/2000,Indien,,,,,,3A002.g1,,,,,,55453
DUAL_USE,46839,EXPORT,05/24/2000,Schweden,,,,,,,,,,,,61
DUAL_USE,46840,EXPORT,05/24/2000,Australien,,,,,,,,,,,,994
DUAL_USE,46844,EXPORT,05/24/2000,Italien,,,,,,,,,,,,10980
DUAL_USE,46843,EXPORT,05/24/2000,Spanien,,,,,,,,,,,,34500
DUAL_USE,46837,EXPORT,05/24/2000,Singapur,,,,,,3A002.g1,,,,,,55494
DUAL_USE,46838,EXPORT,05/24/2000,Saudi-Arabien,,,,,,,,,,,,95000
DUAL_USE,46841,EXPORT,05/24/2000,Finnland,,,,,,,,,,,,36
DUAL_USE,46849,EXPORT,05/25/2000,Russische Föderation,,,,,(2B001.b2),,,,,,,367015
DUAL_USE,46850,EXPORT,05/25/2000,Belgien,,,,,,,ML11,,,,,9000
DUAL_USE,46848,EXPORT,05/25/2000,"Taiwan, Provinz von China",,,,,,(7B003),,,,,,1872000
DUAL_USE,46846,EXPORT,05/25/2000,Deutschland,,,,,,,,,,,,15630
DUAL_USE,46847,EXPORT,05/25/2000,"Taiwan, Provinz von China",,,,,,(7B003),,,,,,1075500
DUAL_USE,46845,EXPORT,05/25/2000,Großbritannien (Vereinigtes Königreich),,,,,,,,,,,,35
DUAL_USE,46851,EXPORT,05/26/2000,China,,,,,,,,,,,,18000
DUAL_USE,46853,EXPORT,05/26/2000,Griechenland,,,,,,5A002.a1,,,,,,13790
DUAL_USE,46852,EXPORT,05/26/2000,China,,,,,,,,,,,,21600
DUAL_USE,46854,EXPORT,05/26/2000,Polen,,,,,,5A002.a1,,,,,,89700
DUAL_USE,46854,EXPORT,05/26/2000,Polen,,,,,,5A002.a1,,,,,,6500
DUAL_USE,46855,EXPORT,05/29/2000,Irak,,,,,,,,,,,,32326800
DUAL_USE,46858,EXPORT,05/30/2000,Türkei,,,,,,,,,,,,250
DUAL_USE,46856,EXPORT,05/30/2000,China,,,,,(2B001.b2),,,,,,,265669
DUAL_USE,46857,EXPORT,05/30/2000,Jugoslawien,,2B352.c,,,,,,,,,,18000
DUAL_USE,46861,EXPORT,05/31/2000,Saudi-Arabien,,,,,,,ML01.a,,,,,33000
DUAL_USE,46860,EXPORT,05/31/2000,Estland,,,,,,,ML01.a,,,,,9000
DUAL_USE,46859,EXPORT,05/31/2000,"Syrien, Arabische Republik",,,,,,5A002.a1a,,,,,,45152
